Id,SalePrice
1856,214000.0
1857,112000.0
1858,169000.0
1859,106500.0
1860,206300.0
1861,90000.0
1862,302000.0
1863,302000.0
1864,302000.0
1865,423000.0
1866,423000.0
1867,244600.0
1868,290000.0
1869,192500.0
1870,149000.0
1871,423000.0
1872,155835.0
1873,269790.0
1874,163500.0
1875,262000.0
1876,193000.0
1877,118000.0
1878,221000.0
1879,152000.0
1880,124500.0
1881,176000.0
1882,275500.0
1883,120000.0
1884,120000.0
1885,246578.0
1886,307000.0
1887,221000.0
1888,290000.0
1889,181000.0
1890,152000.0
1891,175000.0
1892,112500.0
1893,119500.0
1894,79900.0
1895,158000.0
1896,145000.0
1897,143900.0
1898,130000.0
1899,142000.0
1900,227875.0
1901,214000.0
1902,100000.0
1903,191000.0
1904,150900.0
1905,213250.0
1906,150900.0
1907,234000.0
1908,190000.0
1909,172500.0
1910,162000.0
1911,133900.0
1912,164000.0
1913,139500.0
1914,68500.0
1915,372402.0
1916,82000.0
1917,200000.0
1918,208500.0
1919,206300.0
1920,143000.0
1921,360000.0
1922,187500.0
1923,235000.0
1924,206300.0
1925,149000.0
1926,423000.0
1927,145500.0
1928,155000.0
1929,137500.0
1930,129000.0
1931,206300.0
1932,147000.0
1933,207500.0
1934,165150.0
1935,185000.0
1936,190000.0
1937,165150.0
1938,144000.0
1939,246578.0
1940,140000.0
1941,181000.0
1942,159500.0
1943,203000.0
1944,313000.0
1945,423000.0
1946,163500.0
1947,394617.0
1948,176000.0
1949,290000.0
1950,176000.0
1951,180000.0
1952,217500.0
1953,134000.0
1954,200000.0
1955,103600.0
1956,403000.0
1957,233170.0
1958,745000.0
1959,155000.0
1960,110000.0
1961,110000.0
1962,106000.0
1963,106000.0
1964,125000.0
1965,127000.0
1966,140000.0
1967,289000.0
1968,555000.0
1969,423000.0
1970,313000.0
1971,755000.0
1972,313000.0
1973,302000.0
1974,302000.0
1975,385000.0
1976,257000.0
1977,302000.0
1978,270000.0
1979,423000.0
1980,260400.0
1981,257000.0
1982,191000.0
1983,191000.0
1984,120000.0
1985,164990.0
1986,191000.0
1987,172500.0
1988,222000.0
1989,155835.0
1990,250000.0
1991,260400.0
1992,253000.0
1993,265000.0
1994,205000.0
1995,181000.0
1996,219500.0
1997,228500.0
1998,246578.0
1999,250000.0
2000,274725.0
2001,290000.0
2002,220000.0
2003,239900.0
2004,337000.0
2005,257000.0
2006,118000.0
2007,240000.0
2008,118000.0
2009,212000.0
2010,149000.0
2011,109500.0
2012,140000.0
2013,149500.0
2014,127000.0
2015,177000.0
2016,127000.0
2017,179900.0
2018,177500.0
2019,151000.0
2020,83000.0
2021,132500.0
2022,175000.0
2023,150900.0
2024,359100.0
2025,410000.0
2026,176000.0
2027,176000.0
2028,94500.0
2029,148500.0
2030,202500.0
2031,328900.0
2032,328900.0
2033,202500.0
2034,175000.0
2035,225000.0
2036,179900.0
2037,179900.0
2038,290000.0
2039,270000.0
2040,302000.0
2041,202500.0
2042,181000.0
2043,125000.0
2044,150000.0
2045,268000.0
2046,122900.0
2047,125500.0
2048,143500.0
2049,127500.0
2050,127000.0
2051,90000.0
2052,100000.0
2053,130000.0
2054,147000.0
2055,139000.0
2056,202500.0
2057,110000.0
2058,315000.0
2059,184000.0
2060,135000.0
2061,129000.0
2062,115000.0
2063,120000.0
2064,120000.0
2065,138500.0
2066,163500.0
2067,139600.0
2068,139900.0
2069,97000.0
2070,117000.0
2071,89000.0
2072,233170.0
2073,132000.0
2074,305900.0
2075,128500.0
2076,150750.0
2077,134800.0
2078,129000.0
2079,145500.0
2080,105500.0
2081,62383.0
2082,79900.0
2083,127000.0
2084,89000.0
2085,100000.0
2086,129900.0
2087,116000.0
2088,75000.0
2089,112000.0
2090,114504.0
2091,89500.0
2092,139000.0
2093,136900.0
2094,79000.0
2095,215000.0
2096,100000.0
2097,94000.0
2098,112500.0
2099,60000.0
2100,85000.0
2101,108000.0
2102,140000.0
2103,109000.0
2104,165000.0
2105,94000.0
2106,87000.0
2107,169000.0
2108,105000.0
2109,80000.0
2110,138500.0
2111,117000.0
2112,145000.0
2113,120000.0
2114,132000.0
2115,305900.0
2116,144000.0
2117,145000.0
2118,169500.0
2119,117000.0
2120,229000.0
2121,97000.0
2122,120000.0
2123,109500.0
2124,145000.0
2125,125000.0
2126,114500.0
2127,104000.0
2128,117000.0
2129,141000.0
2130,125000.0
2131,177000.0
2132,109000.0
2133,89000.0
2134,145000.0
2135,89000.0
2136,97000.0
2137,100000.0
2138,127000.0
2139,132500.0
2140,145500.0
2141,178400.0
2142,119900.0
2143,129000.0
2144,141000.0
2145,156000.0
2146,194000.0
2147,163500.0
2148,153500.0
2149,145000.0
2150,259000.0
2151,142500.0
2152,141000.0
2153,145250.0
2154,118500.0
2155,140000.0
2156,189000.0
2157,220000.0
2158,205000.0
2159,170000.0
2160,265000.0
2161,240000.0
2162,423000.0
2163,423000.0
2164,187500.0
2165,275000.0
2166,129900.0
2167,207000.0
2168,149500.0
2169,177000.0
2170,149500.0
2171,133500.0
2172,179200.0
2173,110000.0
2174,163990.0
2175,255000.0
2176,394617.0
2177,250000.0
2178,230500.0
2179,143000.0
2180,151000.0
2181,176000.0
2182,289000.0
2183,176000.0
2184,119900.0
2185,123000.0
2186,155000.0
2187,130000.0
2188,263435.0
2189,144000.0
2190,82000.0
2191,82000.0
2192,123600.0
2193,99900.0
2194,96500.0
2195,100000.0
2196,140000.0
2197,120000.0
2198,142000.0
2199,315000.0
2200,175900.0
2201,117000.0
2202,194500.0
2203,131000.0
2204,207500.0
2205,68400.0
2206,131500.0
2207,199900.0
2208,311500.0
2209,145250.0
2210,208500.0
2211,130000.0
2212,117000.0
2213,94000.0
2214,167500.0
2215,89000.0
2216,140000.0
2217,82000.0
2218,116000.0
2219,100000.0
2220,112000.0
2221,372402.0
2222,372402.0
2223,289000.0
2224,174000.0
2225,169000.0
2226,158000.0
2227,192500.0
2228,239686.0
2229,275000.0
2230,140000.0
2231,174000.0
2232,176000.0
2233,190000.0
2234,222000.0
2235,118000.0
2236,307000.0
2237,423000.0
2238,148000.0
2239,79000.0
2240,176000.0
2241,123000.0
2242,129900.0
2243,145000.0
2244,132500.0
2245,169900.0
2246,145500.0
2247,84500.0
2248,138000.0
2249,129900.0
2250,135000.0
2251,87000.0
2252,207500.0
2253,170000.0
2254,202900.0
2255,225000.0
2256,162000.0
2257,186500.0
2258,99500.0
2259,186500.0
2260,214000.0
2261,149300.0
2262,328900.0
2263,302000.0
2264,423000.0
2265,170000.0
2266,394617.0
2267,369900.0
2268,360000.0
2269,118000.0
2270,237000.0
2271,257500.0
2272,239000.0
2273,153500.0
2274,193500.0
2275,175000.0
2276,175000.0
2277,240000.0
2278,125500.0
2279,128500.0
2280,109000.0
2281,176000.0
2282,179900.0
2283,119500.0
2284,120000.0
2285,138000.0
2286,153000.0
2287,423000.0
2288,240000.0
2289,315000.0
2290,313000.0
2291,285000.0
2292,423000.0
2293,360000.0
2294,380000.0
2295,423000.0
2296,155835.0
2297,313000.0
2298,147000.0
2299,361919.0
2300,337000.0
2301,313000.0
2302,289000.0
2303,289000.0
2304,120000.0
2305,221000.0
2306,221000.0
2307,192500.0
2308,257000.0
2309,257000.0
2310,191000.0
2311,260400.0
2312,120000.0
2313,181000.0
2314,120000.0
2315,200000.0
2316,181000.0
2317,176000.0
2318,174000.0
2319,120000.0
2320,140000.0
2321,222000.0
2322,178740.0
2323,175000.0
2324,133900.0
2325,205000.0
2326,170000.0
2327,195000.0
2328,214900.0
2329,193000.0
2330,181000.0
2331,337000.0
2332,313000.0
2333,302000.0
2334,174000.0
2335,205000.0
2336,205000.0
2337,140000.0
2338,191000.0
2339,271000.0
2340,325000.0
2341,176000.0
2342,176000.0
2343,290000.0
2344,120000.0
2345,120000.0
2346,118000.0
2347,140000.0
2348,179900.0
2349,120000.0
2350,313000.0
2351,244600.0
2352,172500.0
2353,214000.0
2354,79000.0
2355,87000.0
2356,129900.0
2357,115000.0
2358,159500.0
2359,190000.0
2360,123000.0
2361,120000.0
2362,216500.0
2363,128500.0
2364,159500.0
2365,280000.0
2366,118000.0
2367,118000.0
2368,221000.0
2369,140000.0
2370,193000.0
2371,176000.0
2372,140000.0
2373,320000.0
2374,337000.0
2375,215000.0
2376,257500.0
2377,293077.0
2378,185000.0
2379,195000.0
2380,125000.0
2381,143000.0
2382,215000.0
2383,178740.0
2384,290000.0
2385,179200.0
2386,128500.0
2387,124500.0
2388,90000.0
2389,145250.0
2390,175000.0
2391,179200.0
2392,109900.0
2393,214000.0
2394,173000.0
2395,310000.0
2396,177500.0
2397,215000.0
2398,117000.0
2399,67000.0
2400,34900.0
2401,124500.0
2402,153500.0
2403,139900.0
2404,180000.0
2405,133900.0
2406,139000.0
2407,129900.0
2408,129000.0
2409,145000.0
2410,271900.0
2411,100000.0
2412,223000.0
2413,119500.0
2414,151500.0
2415,139900.0
2416,144000.0
2417,130000.0
2418,123500.0
2419,148000.0
2420,131500.0
2421,155000.0
2422,122000.0
2423,96500.0
2424,145000.0
2425,171000.0
2426,105000.0
2427,127000.0
2428,342643.0
2429,129900.0
2430,133500.0
2431,163500.0
2432,129900.0
2433,150750.0
2434,143000.0
2435,177500.0
2436,109500.0
2437,132250.0
2438,134500.0
2439,89000.0
2440,155000.0
2441,136900.0
2442,142500.0
2443,142000.0
2444,202500.0
2445,95000.0
2446,135000.0
2447,132000.0
2448,244400.0
2449,147000.0
2450,115000.0
2451,154000.0
2452,202900.0
2453,109500.0
2454,189000.0
2455,150900.0
2456,128000.0
2457,115000.0
2458,207500.0
2459,125500.0
2460,169500.0
2461,140000.0
2462,233170.0
2463,135000.0
2464,167500.0
2465,117000.0
2466,139000.0
2467,202900.0
2468,112000.0
2469,112000.0
2470,214500.0
2471,159500.0
2472,169500.0
2473,123500.0
2474,91500.0
2475,402000.0
2476,143000.0
2477,127000.0
2478,145000.0
2479,98600.0
2480,129000.0
2481,131000.0
2482,152000.0
2483,123000.0
2484,123000.0
2485,130000.0
2486,150900.0
2487,160000.0
2488,202500.0
2489,158000.0
2490,150900.0
2491,84900.0
2492,190000.0
2493,159500.0
2494,158000.0
2495,82000.0
2496,182900.0
2497,142000.0
2498,119500.0
2499,90000.0
2500,110000.0
2501,135000.0
2502,145000.0
2503,139000.0
2504,185000.0
2505,253000.0
2506,240000.0
2507,187750.0
2508,240000.0
2509,289000.0
2510,216837.0
2511,140000.0
2512,174000.0
2513,219500.0
2514,215000.0
2515,144000.0
2516,149500.0
2517,129900.0
2518,152000.0
2519,184000.0
2520,140000.0
2521,120000.0
2522,216500.0
2523,128500.0
2524,132500.0
2525,127000.0
2526,143000.0
2527,131000.0
2528,134800.0
2529,120500.0
2530,115000.0
2531,192500.0
2532,225000.0
2533,120000.0
2534,232000.0
2535,253000.0
2536,253000.0
2537,328900.0
2538,120000.0
2539,168500.0
2540,176000.0
2541,155835.0
2542,94500.0
2543,132500.0
2544,97000.0
2545,150900.0
2546,179000.0
2547,175000.0
2548,120000.0
2549,148500.0
2550,360000.0
2551,175000.0
2552,124500.0
2553,82000.0
2554,89500.0
2555,248328.0
2556,131500.0
2557,83000.0
2558,200500.0
2559,119900.0
2560,215000.0
2561,263435.0
2562,177000.0
2563,180000.0
2564,140000.0
2565,118858.0
2566,160000.0
2567,110000.0
2568,223000.0
2569,215000.0
2570,208500.0
2571,139900.0
2572,149300.0
2573,160000.0
2574,174000.0
2575,161750.0
2576,94000.0
2577,109500.0
2578,86000.0
2579,82000.0
2580,115000.0
2581,129900.0
2582,120500.0
2583,301500.0
2584,206300.0
2585,260400.0
2586,192000.0
2587,175000.0
2588,129000.0
2589,132500.0
2590,192500.0
2591,235128.0
2592,140000.0
2593,307000.0
2594,218000.0
2595,168500.0
2596,280000.0
2597,176000.0
2598,359100.0
2599,415298.0
2600,108000.0
2601,140000.0
2602,88000.0
2603,132500.0
2604,109500.0
2605,40000.0
2606,206300.0
2607,206300.0
2608,210000.0
2609,202900.0
2610,118500.0
2611,141000.0
2612,139000.0
2613,143000.0
2614,105000.0
2615,128500.0
2616,162500.0
2617,158000.0
2618,251000.0
2619,176000.0
2620,193000.0
2621,181000.0
2622,181000.0
2623,239900.0
2624,320000.0
2625,149000.0
2626,179200.0
2627,140000.0
2628,755000.0
2629,380000.0
2630,755000.0
2631,437154.0
2632,380000.0
2633,440000.0
2634,360000.0
2635,206300.0
2636,250000.0
2637,175000.0
2638,225000.0
2639,133900.0
2640,155000.0
2641,118500.0
2642,176000.0
2643,94500.0
2644,125000.0
2645,118000.0
2646,100000.0
2647,152000.0
2648,128500.0
2649,175000.0
2650,124500.0
2651,179900.0
2652,359100.0
2653,244600.0
2654,114500.0
2655,423000.0
2656,252000.0
2657,313000.0
2658,281000.0
2659,317000.0
2660,437154.0
2661,394617.0
2662,423000.0
2663,205000.0
2664,257000.0
2665,367294.0
2666,257000.0
2667,222000.0
2668,149000.0
2669,99500.0
2670,252000.0
2671,149000.0
2672,192500.0
2673,221000.0
2674,191000.0
2675,144500.0
2676,155835.0
2677,205000.0
2678,149000.0
2679,302000.0
2680,253000.0
2681,313000.0
2682,359100.0
2683,294000.0
2684,238000.0
2685,290000.0
2686,239900.0
2687,257000.0
2688,116900.0
2689,118000.0
2690,437154.0
2691,120000.0
2692,109500.0
2693,140000.0
2694,79000.0
2695,149000.0
2696,120000.0
2697,110000.0
2698,162000.0
2699,143000.0
2700,176000.0
2701,162000.0
2702,141000.0
2703,120000.0
2704,214000.0
2705,100000.0
2706,122000.0
2707,132500.0
2708,153500.0
2709,112000.0
2710,136500.0
2711,745000.0
2712,335000.0
2713,178740.0
2714,151000.0
2715,176000.0
2716,151000.0
2717,210000.0
2718,178740.0
2719,143000.0
2720,164900.0
2721,155000.0
2722,147000.0
2723,196000.0
2724,132500.0
2725,155000.0
2726,135500.0
2727,164000.0
2728,215000.0
2729,127000.0
2730,145500.0
2731,145000.0
2732,178000.0
2733,207500.0
2734,233170.0
2735,144000.0
2736,171000.0
2737,130000.0
2738,139900.0
2739,133900.0
2740,89000.0
2741,214000.0
2742,182900.0
2743,206300.0
2744,159500.0
2745,147000.0
2746,179200.0
2747,187100.0
2748,132500.0
2749,145250.0
2750,122000.0
2751,82500.0
2752,240000.0
2753,143000.0
2754,190000.0
2755,117000.0
2756,107900.0
2757,58500.0
2758,107900.0
2759,157000.0
2760,143900.0
2761,133900.0
2762,197500.0
2763,207500.0
2764,140000.0
2765,315000.0
2766,128000.0
2767,87500.0
2768,37900.0
2769,141000.0
2770,119000.0
2771,130000.0
2772,118500.0
2773,157500.0
2774,115000.0
2775,177000.0
2776,115000.0
2777,235000.0
2778,205000.0
2779,139500.0
2780,138500.0
2781,89000.0
2782,141000.0
2783,75000.0
2784,142125.0
2785,135000.0
2786,60000.0
2787,135000.0
2788,82000.0
2789,161000.0
2790,127000.0
2791,79500.0
2792,135000.0
2793,171000.0
2794,118500.0
2795,117000.0
2796,82000.0
2797,143900.0
2798,139000.0
2799,135000.0
2800,79000.0
2801,115000.0
2802,188000.0
2803,139900.0
2804,118858.0
2805,98300.0
2806,82000.0
2807,149300.0
2808,175000.0
2809,173000.0
2810,155000.0
2811,188000.0
2812,206300.0
2813,127500.0
2814,127500.0
2815,125000.0
2816,232000.0
2817,217000.0
2818,137500.0
2819,190000.0
2820,158000.0
2821,145000.0
2822,185000.0
2823,244400.0
2824,206300.0
2825,118858.0
2826,105900.0
2827,139900.0
2828,176000.0
2829,158000.0
2830,120000.0
2831,176000.0
2832,220000.0
2833,187500.0
2834,149000.0
2835,307000.0
2836,174000.0
2837,153000.0
2838,108480.0
2839,181000.0
2840,176000.0
2841,179900.0
2842,253000.0
2843,147000.0
2844,130000.0
2845,130000.0
2846,149500.0
2847,188000.0
2848,236500.0
2849,149000.0
2850,337000.0
2851,190000.0
2852,192000.0
2853,320000.0
2854,149300.0
2855,289000.0
2856,120000.0
2857,120000.0
2858,176000.0
2859,87000.0
2860,118500.0
2861,85000.0
2862,195000.0
2863,179000.0
2864,250000.0
2865,175000.0
2866,120000.0
2867,100000.0
2868,112000.0
2869,139900.0
2870,136900.0
2871,136500.0
2872,58500.0
2873,100000.0
2874,133700.0
2875,133500.0
2876,194500.0
2877,118000.0
2878,157000.0
2879,136900.0
2880,102000.0
2881,130000.0
2882,160000.0
2883,215000.0
2884,202900.0
2885,202900.0
2886,272000.0
2887,118500.0
2888,161750.0
2889,34900.0
2890,118000.0
2891,99500.0
2892,82000.0
2893,89500.0
2894,52000.0
2895,372402.0
2896,372402.0
2897,208900.0
2898,127500.0
2899,116900.0
2900,132500.0
2901,208900.0
2902,167000.0
2903,423000.0
2904,360000.0
2905,87500.0
2906,197900.0
2907,130000.0
2908,129900.0
2909,144000.0
2910,118500.0
2911,88000.0
2912,150900.0
2913,83500.0
2914,96500.0
2915,127000.0
2916,83500.0
2917,215000.0
2918,118500.0
2919,266000.0
